Record,Date,UTC_Time,puissance_mouteur1,puissance_mouteur2,val_TT-401,val_TT-402,val_FT-501,val_TSH-401,val_LIT-101,val_LIT-102,val_TT-101,val_TT-201,val_PT-101,systeme_mode_automatique,systeme_mode_manuel,systeme_mode_test,systeme_mode_arret,Torchere_active_niveau_Haut_gaz,systeme_arret_urgnce,phase_compostage_digesteur_3,phase_anoxie_digesteur_3,phase_methanisation_digesteur_3,phase_methanisation_sans_percolation_digesteur_3,phase_inertage_digesteur_3,phase_inertage_digesteur_3,degonflage_joints_digesteurs_3,vidange_digesteur_3,percolation_digesteur_3,attente_apres_percolation_digesteur_3,etape_initiale_grafcet_digesteur_4,phase_compostage_digesteur_4,phase_anoxie_digesteur_4,phase_methanisation_digesteur_4,phase_methanisation_sans_percolation_digesteur_4,phase_inertage_digesteur_4,phase_inertage_digesteur_4,vidange_digesteur_4,percolation_digesteur_4,phase_compostage_digesteur_1,phase_anoxie_digesteur_1,phase_methanisation_digesteur_1,phase_methanisation_sans_percolation_digesteur_1,phase_inertage_digesteur_1,phase_inertage_digesteur_1,vidange_digesteur_1,percolation_digesteur_1,phase_compostage_digesteur_2,phase_anoxie_digesteur_2,phase_methanisation_digesteur_2,phase_methanisation_sans_percolation_digesteur_2,phase_inertage_digesteur_2,phase_inertage_digesteur_2,percolation_digesteur_2,fonctionnement_moteur1,fonctionnement_moteur2,defaut_moteur1,defaut_moteur2,CH4_cent,Biogaz_produit_m3
251808,1/25/2023,22:05:25,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251809,1/25/2023,22:05:27,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251810,1/25/2023,22:05:29,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251811,1/25/2023,22:05:31,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251812,1/25/2023,22:05:33,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251813,1/25/2023,22:05:35,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251814,1/25/2023,22:05:37,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251815,1/25/2023,22:05:39,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251816,1/25/2023,22:05:41,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251817,1/25/2023,22:05:43,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251818,1/25/2023,22:05:45,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251819,1/25/2023,22:05:47,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251820,1/25/2023,22:05:49,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251821,1/25/2023,22:05:51,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251822,1/25/2023,22:05:53,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251823,1/25/2023,22:05:55,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251824,1/25/2023,22:05:57,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251825,1/25/2023,22:05:59,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251826,1/25/2023,22:06:01,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251827,1/25/2023,22:06:03,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251828,1/25/2023,22:06:05,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251829,1/25/2023,22:06:07,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251830,1/25/2023,22:06:09,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251831,1/25/2023,22:06:11,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251832,1/25/2023,22:06:13,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251833,1/25/2023,22:06:15,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251834,1/25/2023,22:06:17,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251835,1/25/2023,22:06:19,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251836,1/25/2023,22:06:21,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251837,1/25/2023,22:06:23,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251838,1/25/2023,22:06:25,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251839,1/25/2023,22:06:27,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251840,1/25/2023,22:06:29,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251841,1/25/2023,22:06:31,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251842,1/25/2023,22:06:33,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251843,1/25/2023,22:06:35,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251844,1/25/2023,22:06:37,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251845,1/25/2023,22:06:39,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251846,1/25/2023,22:06:41,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251847,1/25/2023,22:06:43,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251848,1/25/2023,22:06:45,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251849,1/25/2023,22:06:47,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251850,1/25/2023,22:06:49,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251851,1/25/2023,22:06:51,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251852,1/25/2023,22:06:53,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251853,1/25/2023,22:06:55,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251854,1/25/2023,22:06:57,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251855,1/25/2023,22:06:59,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251856,1/25/2023,22:07:01,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251857,1/25/2023,22:07:03,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251858,1/25/2023,22:07:05,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251859,1/25/2023,22:07:07,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251860,1/25/2023,22:07:09,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251861,1/25/2023,22:07:11,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251862,1/25/2023,22:07:13,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251863,1/25/2023,22:07:15,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251864,1/25/2023,22:07:17,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251865,1/25/2023,22:07:19,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251866,1/25/2023,22:07:21,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251867,1/25/2023,22:07:23,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251868,1/25/2023,22:07:25,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251869,1/25/2023,22:07:27,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251870,1/25/2023,22:07:29,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251871,1/25/2023,22:07:31,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251872,1/25/2023,22:07:33,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251873,1/25/2023,22:07:35,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251874,1/25/2023,22:07:37,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251875,1/25/2023,22:07:39,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251876,1/25/2023,22:07:41,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251877,1/25/2023,22:07:43,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251878,1/25/2023,22:07:45,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251879,1/25/2023,22:07:47,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251880,1/25/2023,22:07:49,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251881,1/25/2023,22:07:51,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251882,1/25/2023,22:07:53,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251883,1/25/2023,22:07:55,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251884,1/25/2023,22:07:57,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251885,1/25/2023,22:07:59,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251886,1/25/2023,22:08:01,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251887,1/25/2023,22:08:03,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251888,1/25/2023,22:08:05,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251889,1/25/2023,22:08:07,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251890,1/25/2023,22:08:09,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251891,1/25/2023,22:08:11,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251892,1/25/2023,22:08:13,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251893,1/25/2023,22:08:15,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
